Tag,Restaurant,Terrasse,Datum,Monat,is_fr_sa,Ferien-Value,Special-Day-Value,Niederschlag Tagessumme 6 UTC,Sonnenscheindauer Tagessumme,Lufttemperatur 2m Tagesmittel,Durchschnittliche Anzahl Geburtstage (über 100 Jahre),Tagesumsatz Restaurant
Fr,8276.3,9564.1,2024-04-12,April,1,0.7142857142857143,0.0,0.0,683.0,13.2,7048.37,17840.4
Sa,8200.4,12053.0,2024-04-13,April,1,0.8571428571428571,0.75,0.0,700.0,15.7,7048.37,20253.4
So,2104.2,22289.0,2024-04-14,April,0,0.8571428571428571,0.75,0.0,727.0,18.0,7048.37,24393.2
Mo,6701.7,0.0,2024-04-15,April,0,0.34285714285714286,0.0,10.4,172.0,15.8,7048.37,6701.7
Di,6397.2,0.0,2024-04-16,April,0,0.34285714285714286,0.0,4.3,396.0,8.5,7048.37,6397.2
Mi,5245.1,0.0,2024-04-17,April,0,0.34285714285714286,0.0,12.9,33.0,4.7,7048.37,5245.1
Do,5984.3,0.0,2024-04-18,April,0,0.34285714285714286,0.0,7.6,109.0,3.6,7048.37,5984.3
Fr,10494.3,0.0,2024-04-19,April,1,0.34285714285714286,0.0,2.8,4.0,5.8,7048.37,10494.3
Sa,14499.3,0.0,2024-04-20,April,1,0.34285714285714286,0.0,10.0,104.0,4.4,7048.37,14499.3
So,16232.2,0.0,2024-04-21,April,0,0.34285714285714286,0.0,11.8,9.0,2.8,7048.37,16232.2
Mo,5031.0,0.0,2024-04-22,April,0,0.14285714285714285,0.0,3.1,0.0,2.4,7048.37,5031.0
Di,7178.9,0.0,2024-04-23,April,0,0.14285714285714285,0.0,3.6,0.0,2.9,7048.37,7178.9
Mi,6169.9,0.0,2024-04-24,April,0,0.14285714285714285,0.0,1.1,130.0,4.7,7048.37,6169.9
Do,7551.6,0.0,2024-04-25,April,0,0.14285714285714285,0.0,0.0,291.0,5.7,7048.37,7551.6
Fr,9580.0,320.3,2024-04-26,April,1,0.14285714285714285,0.0,0.0,464.0,9.1,7048.37,9900.3
Sa,17342.3,4762.1,2024-04-27,April,1,0.2857142857142857,0.0,0.0,723.0,12.0,7048.37,22104.4
So,18598.0,1272.3,2024-04-28,April,0,0.2857142857142857,0.0,0.0,136.0,12.4,7048.37,19870.3
Mo,4812.0,3127.5,2024-04-29,April,0,0.14285714285714285,0.0,0.0,534.0,12.7,7048.37,7939.5
Di,4486.3,7472.0,2024-04-30,April,0,0.14285714285714285,0.0,0.0,522.0,16.7,7048.37,11958.3
Mi,8746.1,9649.2,2024-05-01,Mai,0,0.14285714285714285,0.0,0.0,217.0,16.8,7211.93,18395.300000000003
Do,10320.8,687.9,2024-05-02,Mai,0,0.14285714285714285,0.0,0.2,146.0,13.7,7211.93,11008.699999999999
Fr,9698.2,-98.4,2024-05-03,Mai,1,0.14285714285714285,0.0,2.9,0.0,10.4,7211.93,9599.800000000001
Sa,13803.0,4218.9,2024-05-04,Mai,1,0.14285714285714285,0.75,0.9,559.0,12.5,7211.93,18021.9
So,9959.8,3563.8,2024-05-05,Mai,0,0.14285714285714285,0.0,0.5,231.0,14.9,7211.93,13523.599999999999
Mo,5164.2,0.0,2024-05-06,Mai,0,0.14285714285714285,0.0,10.7,0.0,12.8,7211.93,5164.2
Di,8820.5,0.0,2024-05-07,Mai,0,0.14285714285714285,0.0,20.1,0.0,10.6,7211.93,8820.5
Mi,9129.7,130.0,2024-05-08,Mai,0,0.14285714285714285,0.0,7.3,58.0,11.5,7211.93,9259.7
Do,20066.4,2182.2,2024-05-09,Mai,0,0.14285714285714285,1.0,0.0,39.0,13.0,7211.93,22248.600000000002
Fr,5007.2,15294.7,2024-05-10,Mai,1,0.14285714285714285,1.0,0.0,820.0,15.2,7211.93,20301.9
Sa,3237.6,22200.4,2024-05-11,Mai,1,0.14285714285714285,0.0,0.0,813.0,16.8,7211.93,25438.0
So,20072.1,16098.1,2024-05-12,Mai,0,0.14285714285714285,1.0,0.3,401.0,17.1,7211.93,28342.100000000002
Mo,5271.6,2961.7,2024-05-13,Mai,0,0.0,0.0,0.0,163.0,16.3,7211.93,8233.3
Di,3742.7,7416.8,2024-05-14,Mai,0,0.0,0.0,0.0,728.0,17.8,7211.93,11159.5
Mi,5933.1,1439.7,2024-05-15,Mai,0,0.0,0.0,0.0,75.0,15.5,7211.93,7372.8
Do,5262.9,250.1,2024-05-16,Mai,0,0.0,0.0,9.4,130.0,12.9,7211.93,5513.0
Fr,12979.6,311.7,2024-05-17,Mai,1,0.0,0.0,0.0,294.0,13.8,7211.93,13291.300000000001
Sa,10534.2,4257.2,2024-05-18,Mai,1,0.0,0.0,3.9,168.0,14.1,7211.93,14791.400000000001
So,8700.1,11824.9,2024-05-19,Mai,0,0.0,1.0,2.8,312.0,13.9,7211.93,20525.0
Mo,1307.8,20917.3,2024-05-20,Mai,0,0.0,1.0,5.3,561.0,17.0,7211.93,22225.1
Di,6969.2,-844.6,2024-05-21,Mai,0,0.0,0.0,9.6,86.0,13.9,7211.93,6124.599999999999
Mi,4267.1,202.4,2024-05-22,Mai,0,0.0,0.0,11.7,95.0,14.2,7211.93,4469.5
Do,6785.3,0.0,2024-05-23,Mai,0,0.0,0.0,16.7,46.0,11.5,7211.93,6785.3
Fr,10266.5,1039.0,2024-05-24,Mai,1,0.0,0.0,3.5,238.0,12.6,7211.93,11305.5
Sa,6007.9,7047.0,2024-05-25,Mai,1,0.0,0.75,0.0,282.0,13.9,7211.93,13054.9
So,6198.5,14989.6,2024-05-26,Mai,0,0.0,0.75,3.9,494.0,16.3,7211.93,21188.1
Mo,7839.5,639.2,2024-05-27,Mai,0,0.0,0.0,36.9,87.0,15.2,7211.93,8478.7
Di,3881.5,3865.0,2024-05-28,Mai,0,0.0,0.0,0.0,361.0,13.8,7211.93,7746.5
Mi.,11764.7,771.5,2024-05-29,Mai,0,0.0,0.0,5.9,123.0,14.4,7211.93,12536.2
Do.,9872.5,0.0,2024-05-30,Mai,0,0.0,0.5,33.9,40.0,14.2,7211.93,9872.5
Fr.,10476.0,0.0,2024-05-31,Mai,0,0.0,0.0,39.5,0.0,10.0,7211.93,10476.0
Sa,14425.4,911.1,2024-06-01,Juni,1,0.0,0.0,2.3,0.0,12.1,6877.36,15336.5
So,12356.9,181.3,2024-06-02,Juni,0,0.0,0.0,28.8,2.0,14.0,6877.36,12538.199999999999
Mo,6298.5,18.0,2024-06-03,Juni,0,0.0,0.0,12.4,25.0,14.6,6877.36,6316.5
Di,2014.0,8327.8,2024-06-04,Juni,0,0.0,0.0,0.0,379.0,17.5,6877.36,10341.8
Mi,1451.1,13172.5,2024-06-05,Juni,0,0.0,0.0,0.0,540.0,18.9,6877.36,14623.6
Do,6077.0,4636.2,2024-06-06,Juni,0,0.0,0.0,0.0,398.0,19.7,6877.36,10713.2
Fr,4646.9,8370.2,2024-06-07,Juni,1,0.0,0.0,18.6,292.0,19.6,6877.36,13017.1
Sa,9776.8,4982.0,2024-06-08,Juni,1,0.0,0.0,18.7,375.0,19.4,6877.36,14758.8
So,10196.55,2335.4,2024-06-09,Juni,0,0.0,0.0,20.4,3.0,17.8,6877.36,12531.949999999999
Mo,7736.3,1065.9,2024-06-10,Juni,0,0.0,0.0,5.1,186.0,16.4,6877.36,8802.2
Di,6579.8,0.0,2024-06-11,Juni,0,0.0,0.0,3.1,0.0,11.2,6877.36,6579.8
Mi,10081.95,4242.2,2024-06-12,Juni,0,0.0,0.0,0.1,533.0,13.9,6877.36,14324.150000000001
Do,4907.4,7958.7,2024-06-13,Juni,0,0.0,0.0,0.0,621.0,15.5,6877.36,12866.099999999999
Fr,11280.5,2543.0,2024-06-14,Juni,1,0.0,0.0,13.0,174.0,16.1,6877.36,13823.5
Sa,15285.0,669.0,2024-06-15,Juni,1,0.0,0.0,0.4,14.0,15.8,6877.36,15954.0
So,2107.1,17520.5,2024-06-16,Juni,0,0.0,0.0,0.0,461.0,17.9,6877.36,19627.6
Mo,186.9,7562.5,2024-06-17,Juni,0,0.0,0.0,0.0,345.0,19.0,6877.36,7749.4
Di,1066.7,15004.0,2024-06-18,Juni,0,0.0,0.0,0.0,776.0,22.1,6877.36,16070.7
Mi,4904.3,7924.8,2024-06-19,Juni,0,0.0,0.0,0.2,721.0,23.1,6877.36,12829.1
Do,8289.1,3012.2,2024-06-20,Juni,0,0.0,0.0,1.5,69.0,21.3,6877.36,11301.3
Fr,12444.3,194.0,2024-06-21,Juni,1,0.0,0.0,17.2,6.0,17.4,6877.36,12638.3
Sa,15575.0,78.4,2024-06-22,Juni,1,0.0,0.0,20.2,107.0,14.7,6877.36,15653.4
So,9737.48,1078.4,2024-06-23,Juni,0,0.0,0.0,0.0,0.0,15.6,6877.36,10815.88
Mo,1298.0,10443.95,2024-06-24,Juni,0,0.0,0.0,0.0,434.0,19.5,6877.36,11741.95
Di,9432.6,9202.4,2024-06-25,Juni,0,0.0,0.0,4.9,626.0,19.7,6877.36,18635.0
Mi,10122.9,2336.9,2024-06-26,Juni,0,0.0,0.0,0.2,206.0,18.7,6877.36,12459.8
Do,2345.1,17304.3,2024-06-27,Juni,0,0.0,0.0,3.3,444.0,21.1,6877.36,19649.399999999998
Fr.,2122.8,16551.1,2024-06-28,Juni,0,0.0,0.0,0.0,526.0,23.3,6877.36,18673.899999999998
Sa.,10036.1,5955.9,2024-06-29,Juni,0,0.028571428571428574,0.0,0.7,285.0,23.1,6877.36,15992.0
So.,13478.2,1203.2,2024-06-30,Juni,0,0.028571428571428574,0.0,11.8,51.0,19.9,6877.36,14681.400000000001
Mo,9383.1,2211.0,2024-07-01,Juli,0,0.028571428571428574,0.0,3.1,136.0,17.1,7076.14,11594.1
Di,11235.7,1772.7,2024-07-02,Juli,0,0.028571428571428574,0.0,3.1,53.0,15.8,7076.14,13008.400000000001
Mi,12751.8,743.9,2024-07-03,Juli,0,0.028571428571428574,0.0,6.1,47.0,14.8,7076.14,13495.699999999999
Do,14048.0,4916.6,2024-07-04,Juli,0,0.028571428571428574,0.0,0.0,366.0,18.8,7076.14,18964.6
Fr,2250.1,19674.4,2024-07-05,Juli,1,0.028571428571428574,0.0,0.0,649.0,21.0,7076.14,21924.5
Sa,9116.9,4192.5,2024-07-06,Juli,1,0.8571428571428571,0.0,25.9,328.0,18.8,7076.14,13309.4
So,19953.8,1239.0,2024-07-07,Juli,0,0.8571428571428571,0.0,1.0,16.0,15.8,7076.14,21192.8
Mo,1598.1,16253.2,2024-07-08,Juli,0,0.8571428571428571,0.0,0.0,746.0,20.3,7076.14,17851.3
Di,3361.7,19674.0,2024-07-09,Juli,0,0.8571428571428571,0.0,11.6,835.0,23.6,7076.14,23035.7
Mi,3210.9,12324.75,2024-07-10,Juli,0,0.8571428571428571,0.0,5.8,233.0,21.3,7076.14,15535.65
Do,6962.6,10957.2,2024-07-11,Juli,0,0.8571428571428571,0.0,4.3,326.0,22.0,7076.14,17919.800000000003
Fr,14071.1,2648.8,2024-07-12,Juli,1,0.8571428571428571,0.0,25.7,102.0,19.8,7076.14,16719.9
Sa,10395.6,8890.8,2024-07-13,Juli,1,0.8571428571428571,0.0,0.6,7.0,16.4,7076.14,19286.4
So,833.1,20252.6,2024-07-14,Juli,0,0.8571428571428571,0.0,0.0,582.0,19.0,7076.14,21085.699999999997
Mo,7696.8,8752.15,2024-07-15,Juli,0,0.8571428571428571,0.0,28.8,403.0,21.7,7076.14,16448.95
Di,2680.5,14288.4,2024-07-16,Juli,0,0.8571428571428571,0.0,4.5,144.0,20.0,7076.14,16968.9
Mi,2359.7,20462.7,2024-07-17,Juli,0,0.8571428571428571,0.0,0.0,310.0,20.1,7076.14,22822.4
Do,3005.7,20987.4,2024-07-18,Juli,0,0.8571428571428571,0.0,0.0,744.0,21.5,7076.14,23993.100000000002
Fr,3990.3,20866.0,2024-07-19,Juli,1,0.8571428571428571,0.0,0.0,683.0,23.7,7076.14,24856.3
Sa,3134.5,19492.3,2024-07-20,Juli,1,1.0,0.0,2.6,772.0,24.0,7076.14,22626.8
So,5109.2,13723.2,2024-07-21,Juli,0,1.0,0.0,6.4,208.0,21.1,7076.14,18832.4
Mo,4026.7,8653.5,2024-07-22,Juli,0,1.0,0.0,2.2,49.0,20.1,7076.14,12680.2
Di,2030.7,17505.1,2024-07-23,Juli,0,1.0,0.0,2.7,426.0,22.1,7076.14,19535.8
Mi,1531.2,18435.1,2024-07-24,Juli,0,1.0,0.0,1.4,93.0,20.2,7076.14,19966.3
Do,3191.1,19331.24,2024-07-25,Juli,0,1.0,0.0,0.0,768.0,20.9,7076.14,22522.34
Fr,3633.0,19618.6,2024-07-26,Juli,1,1.0,0.0,0.0,758.0,22.5,7076.14,23251.6
Sa,3102.6,18794.0,2024-07-27,Juli,1,1.0,0.0,0.2,538.0,24.5,7076.14,21896.6
So,8696.5,12101.3,2024-07-28,Juli,0,1.0,0.0,0.1,0.0,21.3,7076.14,20797.8
Mo,1402.0,17117.7,2024-07-29,Juli,0,1.0,0.0,0.0,726.0,22.8,7076.14,18519.7
Di.,1565.3,17677.0,2024-07-30,Juli,0,1.0,0.0,0.0,794.0,24.4,7076.14,19242.3
Mi.,9503.8,9597.8,2024-07-31,Juli,0,1.0,0.0,6.4,457.0,23.2,7076.14,19101.6
Do,4276.5,18084.8,2024-08-01,August,0,1.0,1.0,11.1,309.0,20.3,6840.05,22361.3
Fr,5385.7,9064.0,2024-08-02,August,1,1.0,0.0,4.3,422.0,21.7,6840.05,14449.7
Sa,2333.0,19821.2,2024-08-03,August,1,1.0,0.0,0.0,381.0,21.4,6840.05,22154.2
So,928.5,22467.9,2024-08-04,August,0,1.0,0.0,0.0,370.0,21.9,6840.05,23396.4
Mo,2334.3,15260.3,2024-08-05,August,0,1.0,0.0,0.0,616.0,22.2,6840.05,17594.6
Di,1932.9,16923.1,2024-08-06,August,0,1.0,0.0,0.0,795.0,23.1,6840.05,18856.0
Mi,4101.2,10825.3,2024-08-07,August,0,1.0,0.0,18.7,277.0,20.6,6840.05,14926.5
Do,2281.2,17322.8,2024-08-08,August,0,1.0,0.0,14.7,199.0,20.8,6840.05,19604.0
Fr,2437.1,21152.5,2024-08-09,August,1,1.0,0.0,0.0,789.0,22.0,6840.05,23589.6
Sa,4009.5,24650.22,2024-08-10,August,1,1.0,0.0,0.0,801.0,23.5,6840.05,28342.100000000002
So,1851.3,20880.4,2024-08-11,August,0,1.0,0.0,0.0,758.0,24.5,6840.05,22731.7
Mo,9165.9,5655.3,2024-08-12,August,0,0.6285714285714287,0.0,25.1,578.0,24.4,6840.05,14821.2
Di,3920.8,14900.6,2024-08-13,August,0,0.6285714285714287,0.0,10.1,712.0,23.4,6840.05,18821.4
Mi,5997.1,11974.3,2024-08-14,August,0,0.6285714285714287,0.0,9.1,538.0,22.0,6840.05,17971.4
Do,433.3,20973.7,2024-08-15,August,0,0.6285714285714287,0.0,0.0,771.0,22.5,6840.05,21407.0
Fr,730.4,18509.6,2024-08-16,August,1,0.6285714285714287,0.0,4.5,513.0,23.7,6840.05,19240.0
Sa,8588.0,3329.4,2024-08-17,August,1,0.6285714285714287,0.0,7.3,0.0,20.6,6840.05,11917.4
So,14591.4,673.8,2024-08-18,August,0,0.6285714285714287,0.0,10.2,0.0,17.8,6840.05,15265.199999999999
Mo,2810.0,7154.7,2024-08-19,August,0,0.05714285714285715,0.0,0.0,216.0,18.2,6840.05,9964.7
Di,138.0,14049.8,2024-08-20,August,0,0.05714285714285715,0.0,0.0,254.0,20.0,6840.05,14187.8
Mi,1967.0,7134.3,2024-08-21,August,0,0.05714285714285715,0.0,0.0,56.0,18.3,6840.05,9101.3
Do,761.3,15146.7,2024-08-22,August,0,0.05714285714285715,0.0,0.0,742.0,18.8,6840.05,15908.0
Fr,3795.5,18010.7,2024-08-23,August,1,0.05714285714285715,0.0,0.0,766.0,21.0,6840.05,21806.2
Sa,3095.0,20723.8,2024-08-24,August,1,0.05714285714285715,0.0,12.7,752.0,22.8,6840.05,23818.8
So,17048.2,717.7,2024-08-25,August,0,0.05714285714285715,0.0,1.5,0.0,16.8,6840.05,17765.9
Mo,7330.82,1679.6,2024-08-26,August,0,0.0,0.0,0.1,0.0,17.0,6840.05,9010.42
Di,2047.7,12695.0,2024-08-27,August,0,0.0,0.0,0.0,320.0,18.0,6840.05,14742.7
Mi,1025.3,16435.6,2024-08-28,August,0,0.0,0.5,0.0,742.0,21.0,6840.05,17460.899999999998
Do.,1107.2,14435.4,2024-08-29,August,0,0.0,0.0,0.0,739.0,23.0,6840.05,15542.6
Fr.,3129.9,19754.4,2024-08-30,August,0,0.0,0.0,0.0,639.0,22.9,6840.05,22884.300000000003
Sa.,5054.6,19793.8,2024-08-31,August,0,0.0,0.0,0.0,619.0,23.2,6840.05,24848.4
So,7550.8,11727.3,2024-09-01,September,0,0.0,0.0,21.4,487.0,22.1,6763.88,19278.1
Mo,375.7,12882.0,2024-09-02,September,0,0.0,0.0,0.0,427.0,20.4,6763.88,13257.7
Di,937.6,9261.3,2024-09-03,September,0,0.0,0.0,0.1,127.0,21.5,6763.88,10198.9
Mi,384.9,9925.45,2024-09-04,September,0,0.0,0.0,0.2,293.0,20.8,6763.88,10310.35
Do,5100.87,1978.8,2024-09-05,September,0,0.0,0.0,7.1,1.0,18.5,6763.88,7079.67
Fr,3621.8,13344.8,2024-09-06,September,1,0.0,0.0,0.0,342.0,17.7,6763.88,16966.6
Sa,3709.5,20271.4,2024-09-07,September,1,0.0,0.0,0.0,716.0,19.9,6763.88,23980.9
So,15033.0,938.5,2024-09-08,September,0,0.0,0.0,21.2,0.0,17.5,6763.88,15971.5
Mo,7740.6,0.0,2024-09-09,September,0,0.0,0.0,5.7,35.0,15.4,6763.88,7740.6
Di,9548.6,516.2,2024-09-10,September,0,0.0,0.0,0.0,123.0,15.6,6763.88,10064.800000000001
Mi,8274.1,-985.0,2024-09-11,September,0,0.0,0.0,21.7,75.0,12.9,6763.88,7289.1
Do,7879.0,-713.3,2024-09-12,September,0,0.0,0.0,4.6,169.0,9.4,6763.88,7165.7
Fr,15503.4,10.9,2024-09-13,September,1,0.0,0.0,17.3,69.0,8.1,6763.88,15514.3
Sa,12347.0,0.0,2024-09-14,September,1,0.0,0.0,0.7,60.0,9.2,6763.88,12347.0
So,12810.6,2170.6,2024-09-15,September,0,0.0,0.0,0.0,355.0,9.5,6763.88,14981.2
Mo,6280.3,0.0,2024-09-16,September,0,0.0,0.0,0.5,9.0,9.5,6763.88,6280.3
Di,8554.3,140.0,2024-09-17,September,0,0.0,0.0,0.2,5.0,11.9,6763.88,8694.3
Mi,6398.5,762.0,2024-09-18,September,0,0.0,0.0,0.0,202.0,12.1,6763.88,7160.5
Do,7913.9,707.1,2024-09-19,September,0,0.0,0.0,0.0,124.0,12.2,6763.88,8621.0
Fr,5942.9,5613.0,2024-09-20,September,1,0.0,0.0,0.0,608.0,14.7,6763.88,11555.9
Sa,10984.7,10029.2,2024-09-21,September,1,0.05714285714285715,0.0,0.0,637.0,15.6,6763.88,21013.9
So,8877.6,8300.3,2024-09-22,September,0,0.05714285714285715,0.0,3.2,382.0,15.2,6763.88,17177.9
Mo,6269.6,126.1,2024-09-23,September,0,0.05714285714285715,0.0,8.2,23.0,14.5,6763.88,6395.700000000001
Di,10663.6,579.7,2024-09-24,September,0,0.05714285714285715,0.0,0.0,259.0,13.7,6763.88,11243.300000000001
Mi,5078.8,2056.0,2024-09-25,September,0,0.05714285714285715,0.0,5.8,405.0,14.6,6763.88,7134.8
Do,8066.7,0.0,2024-09-26,September,0,0.05714285714285715,0.0,12.9,0.0,14.3,6763.88,8066.7
Fr,11592.0,17.0,2024-09-27,September,1,0.05714285714285715,0.0,0.9,201.0,13.6,6763.88,11609.0
Sa,12788.4,0.0,2024-09-28,September,1,0.7428571428571429,0.0,11.6,0.0,9.8,6763.88,12788.4
So.,10226.6,238.5,2024-09-29,September,0,0.7428571428571429,0.0,0.3,300.0,9.8,6763.88,10465.1
Mo,7249.0,711.9,2024-09-30,September,0,0.7428571428571429,0.0,0.1,308.0,13.7,6763.88,7960.9
Di,7579.1,0.0,2024-10-01,Oktober,0,0.7428571428571429,0.0,23.9,0.0,12.9,6589.36,7579.1
Mi,7401.9,15.3,2024-10-02,Oktober,0,0.7428571428571429,0.0,0.0,36.0,12.3,6589.36,7417.2
Do,8008.9,0.0,2024-10-03,Oktober,0,0.7428571428571429,0.0,1.7,0.0,10.2,6589.36,8008.9
Fr,13702.0,0.0,2024-10-04,Oktober,1,0.7428571428571429,0.0,5.2,0.0,9.0,6589.36,13702.0
Sa,16558.4,0.0,2024-10-05,Oktober,1,1.0,0.0,0.0,57.0,9.6,6589.36,16558.4
So,14575.0,514.8,2024-10-06,Oktober,0,1.0,0.0,0.7,84.0,8.8,6589.36,15089.8
Mo,6048.1,1737.8,2024-10-07,Oktober,0,1.0,0.0,0.1,288.0,14.1,6589.36,7785.900000000001
Di,8475.8,0.0,2024-10-08,Oktober,0,1.0,0.0,9.9,0.0,13.5,6589.36,8475.8
Mi,10914.5,1418.7,2024-10-09,Oktober,0,1.0,0.0,3.5,430.0,13.2,6589.36,12333.2
Do,12029.7,15.0,2024-10-10,Oktober,0,1.0,0.0,2.1,191.0,14.0,6589.36,12044.7
Fr,12329.7,563.7,2024-10-11,Oktober,1,1.0,0.0,0.4,152.0,10.3,6589.36,12893.400000000001
Sa,17698.2,159.8,2024-10-12,Oktober,1,1.0,0.0,18.4,53.0,9.3,6589.36,17858.0
So,16764.5,141.8,2024-10-13,Oktober,0,1.0,0.0,2.2,202.0,13.1,6589.36,16906.3
Mo,6732.7,293.6,2024-10-14,Oktober,0,0.2571428571428572,0.0,1.1,92.0,11.9,6589.36,7026.3
Di,7058.4,0.0,2024-10-15,Oktober,0,0.2571428571428572,0.0,1.3,82.0,12.6,6589.36,7058.4
Mi,3877.6,113.9,2024-10-16,Oktober,0,0.2571428571428572,0.0,0.0,150.0,13.3,6589.36,3991.5
Do,4452.4,220.0,2024-10-17,Oktober,0,0.2571428571428572,0.0,0.0,58.0,13.6,6589.36,4672.4
Fr,12204.5,0.0,2024-10-18,Oktober,1,0.2571428571428572,0.0,0.0,0.0,12.6,6589.36,12204.5
Sa,12971.4,38.0,2024-10-19,Oktober,1,0.2571428571428572,0.0,0.0,0.0,10.8,6589.36,13009.4
So,12676.2,1846.3,2024-10-20,Oktober,0,0.2571428571428572,0.0,0.0,248.0,12.3,6589.36,14522.5
Mo,4724.4,2247.3,2024-10-21,Oktober,0,0.028571428571428574,0.0,3.7,409.0,12.0,6589.36,6971.7
Di,5794.5,347.0,2024-10-22,Oktober,0,0.028571428571428574,0.0,12.1,60.0,14.5,6589.36,6141.5
Mi,6332.8,0.0,2024-10-23,Oktober,0,0.028571428571428574,0.0,1.2,0.0,12.2,6589.36,6332.8
Do,4057.6,58.3,2024-10-24,Oktober,0,0.028571428571428574,0.0,0.0,152.0,12.2,6589.36,4115.9
Fr,9961.9,5.3,2024-10-25,Oktober,1,0.028571428571428574,0.0,0.0,0.0,10.4,6589.36,9967.199999999999
Sa,14253.7,102.0,2024-10-26,Oktober,1,0.028571428571428574,0.0,0.0,0.0,10.4,6589.36,14355.7
So,8541.0,3172.8,2024-10-27,Oktober,0,0.028571428571428574,0.0,0.0,328.0,11.8,6589.36,11713.8
Mo,5580.5,1566.1,2024-10-28,Oktober,0,0.0,0.0,0.0,388.0,11.1,6589.36,7146.6
Di.,5707.6,426.4,2024-10-29,Oktober,0,0.0,0.0,0.1,258.0,10.4,6589.36,6134.0
Mi.,2958.9,-75.0,2024-10-30,Oktober,0,0.0,0.0,0.0,0.0,9.6,6589.36,2883.9
Do.,8170.0,0.0,2024-10-31,Oktober,0,0.0,0.0,0.0,0.0,9.7,6589.36,8170.0
Fr,10031.5,955.1,2024-11-01,November,1,0.0,0.0,0.0,227.0,8.2,6225.59,10986.6
Sa,15423.8,0.0,2024-11-02,November,1,0.0,0.0,0.3,0.0,7.5,6225.59,15423.8
So,9494.2,0.0,2024-11-03,November,0,0.0,0.0,0.0,0.0,8.3,6225.59,9494.2
Mo,3354.0,0.0,2024-11-04,November,0,0.0,0.0,0.0,0.0,7.9,6225.59,3354.0
Di,5396.5,305.8,2024-11-05,November,0,0.0,0.0,0.0,175.0,7.3,6225.59,5702.3
Mi,4926.5,46.8,2024-11-06,November,0,0.0,0.0,0.1,187.0,7.4,6225.59,4973.3
Do,5935.7,0.0,2024-11-07,November,0,0.0,0.0,0.0,0.0,9.2,6225.59,5935.7
Fr,8984.3,196.9,2024-11-08,November,1,0.0,0.0,0.0,208.0,8.2,6225.59,9181.199999999999
Sa,14831.5,0.0,2024-11-09,November,1,0.0,0.0,0.0,0.0,7.7,6225.59,14831.5
So,12205.6,0.0,2024-11-10,November,0,0.0,0.0,0.0,0.0,7.4,6225.59,12205.6
Mo,4727.0,134.6,2024-11-11,November,0,0.0,0.0,8.3,150.0,7.2,6225.59,4861.6
Di,5425.9,0.0,2024-11-12,November,0,0.0,0.0,0.0,0.0,5.9,6225.59,5425.9
Mi,6240.4,0.0,2024-11-13,November,0,0.0,0.0,0.3,0.0,4.2,6225.59,6240.4
Do,7882.4,0.0,2024-11-14,November,0,0.0,0.0,0.0,92.0,3.7,6225.59,7882.4
Fr,11911.95,0.0,2024-11-15,November,1,0.0,0.0,0.0,59.0,2.4,6225.59,11911.95
Sa,17537.7,168.9,2024-11-16,November,1,0.0,0.0,0.0,308.0,2.3,6225.59,17706.600000000002
So,10511.0,0.0,2024-11-17,November,0,0.0,0.0,0.0,272.0,5.3,6225.59,10511.0
Mo,4899.9,0.0,2024-11-18,November,0,0.0,0.0,0.0,175.0,8.1,6225.59,4899.9
Di,5645.2,0.0,2024-11-19,November,0,0.0,0.0,14.7,38.0,9.5,6225.59,5645.2
Mi,6501.2,0.0,2024-11-20,November,0,0.0,0.0,5.4,95.0,3.8,6225.59,6501.2
Do,4782.8,0.0,2024-11-21,November,0,0.0,0.0,37.1,16.0,0.7,6225.59,4782.8
Fr,12069.9,0.0,2024-11-22,November,1,0.0,0.0,0.0,12.0,0.6,6225.59,12069.9
Sa,9774.3,0.0,2024-11-23,November,1,0.0,0.0,0.0,174.0,-0.1,6225.59,9774.3
So,7950.9,0.0,2024-11-24,November,0,0.0,0.0,0.0,162.0,2.0,6225.59,7950.9
Mo,6494.8,0.0,2024-11-25,November,0,0.0,0.0,4.7,386.0,3.4,6225.59,6494.8
Di,5739.1,0.0,2024-11-26,November,0,0.0,0.0,0.0,201.0,5.3,6225.59,5739.1
Mi,4978.5,0.0,2024-11-27,November,0,0.0,0.0,1.1,396.0,4.8,6225.59,4978.5
Do.,6155.5,0.0,2024-11-28,November,0,0.0,0.0,18.6,0.0,5.2,6225.59,6155.5
Fr.,14438.1,0.0,2024-11-29,November,0,0.0,0.0,0.0,0.0,2.2,6225.59,14438.1
Sa.,10543.8,0.0,2024-11-30,November,0,0.0,0.0,0.0,0.0,2.2,6225.59,10543.8
So,9802.5,0.0,2024-12-01,Dezember,0,0.0,0.0,0.0,148.0,0.2,6455.11,9802.5
Mo,5518.7,0.0,2024-12-02,Dezember,0,0.0,0.0,9.3,13.0,5.4,6455.11,5518.7
Di,5851.9,0.0,2024-12-03,Dezember,0,0.0,0.0,3.2,0.0,5.2,6455.11,5851.9
Mi,6787.2,0.0,2024-12-04,Dezember,0,0.0,0.0,0.3,0.0,3.9,6455.11,6787.2
Do,5540.5,0.0,2024-12-05,Dezember,0,0.0,0.0,6.3,253.0,2.6,6455.11,5540.5
Fr,8414.0,0.0,2024-12-06,Dezember,1,0.0,0.0,1.3,198.0,6.6,6455.11,8414.0
Sa,10713.25,0.0,2024-12-07,Dezember,1,0.0,0.0,5.7,4.0,4.2,6455.11,10713.25
