Datum,Tag,Restaurant,Terrasse,Ferien-Value,Special-Day-Value
2021-01-01,Fr,1620.2,0.0,1.0,1.0
2021-01-02,Sa,872.9,0.0,1.0,0.0
2021-01-03,So,0.0,0.0,1.0,0.0
2021-01-04,Mo,636.2,0.0,1.0,0.0
2021-01-05,Di,694.5,0.0,1.0,0.0
2021-01-06,Mi,378.3,0.0,1.0,0.0
2021-01-07,Do,388.4,0.0,0.8571428571428571,0.0
2021-01-08,Fr,1768.3,0.0,0.8571428571428571,0.0
2021-01-09,Sa,1673.1,0.0,0.0,0.0
2021-01-10,So,0.0,0.0,0.0,0.0
2021-01-11,Mo,184.1,0.0,0.0,0.0
2021-01-12,Di,248.7,0.0,0.0,0.0
2021-01-13,Mi,824.0,0.0,0.0,0.0
2021-01-14,Do,76.9,0.0,0.0,0.0
2021-01-15,Fr,243.9,0.0,0.0,0.0
2021-01-16,Sa,1049.3,0.0,0.0,0.0
2021-01-17,So,114.7,0.0,0.0,0.0
2021-01-18,Mo,831.1,0.0,0.0,0.0
2021-01-19,Di,464.1,0.0,0.0,0.0
2021-01-20,Mi,85.7,0.0,0.0,0.0
2021-01-21,Do,123.2,0.0,0.0,0.0
2021-01-22,Fr,123.2,0.0,0.0,0.0
2021-01-23,Sa,2673.2,0.0,0.0,0.0
2021-01-24,So,-300.0,0.0,0.0,0.0
2021-01-25,Mo,641.0,0.0,0.0,0.0
2021-01-26,Di,200.3,0.0,0.0,0.0
2021-01-27,Mi,712.1,0.0,0.0,0.0
2021-01-28,Do,670.0,0.0,0.0,0.0
2021-01-29,Fr,774.0,0.0,0.0,0.0
2021-01-30,Sa,1863.1,0.0,0.0,0.0
2021-01-31,So,-136.6,0.0,0.0,0.0
2021-02-01,Mo,93.8,0.0,0.0,0.0
2021-02-02,Di,205.4,0.0,0.0,0.0
2021-02-03,Mi,0.0,0.0,0.0,0.0
2021-02-04,Do,1411.0,0.0,0.0,0.0
2021-02-05,Fr,1680.9,0.0,0.0,0.0
2021-02-06,Sa,2955.6,0.0,0.5428571428571428,0.0
2021-02-07,So,30.0,0.0,0.5428571428571428,0.0
2021-02-08,Mo,0.0,0.0,0.5428571428571428,0.0
2021-02-09,Di,0.0,0.0,0.5428571428571428,0.0
2021-02-10,Mi,0.0,0.0,0.5428571428571428,0.0
2021-02-11,Do,0.0,0.0,0.5714285714285714,0.0
2021-02-12,Fr,0.0,0.0,0.5714285714285714,0.0
2021-02-13,Sa,0.0,0.0,0.5714285714285714,0.0
2021-02-14,So,0.0,0.0,0.5714285714285714,1.0
2021-02-15,Mo,0.0,0.0,0.5714285714285714,0.0
2021-02-16,Di,0.0,0.0,0.5714285714285714,0.0
2021-02-17,Mi,0.0,0.0,0.5714285714285714,0.0
2021-02-18,Do,0.0,0.0,0.5714285714285714,0.0
2021-02-19,Fr,0.0,0.0,0.5714285714285714,0.0
2021-02-20,Sa,0.0,0.0,0.5714285714285714,0.0
2021-02-21,So,0.0,0.0,0.5714285714285714,0.0
2021-02-22,Mo,0.0,0.0,0.0,0.0
2021-02-23,Di,0.0,0.0,0.0,0.0
2021-02-24,Mi,0.0,0.0,0.0,0.0
2021-02-25,Do,0.0,0.0,0.0,0.0
2021-02-26,Fr,0.0,0.0,0.0,0.0
2021-02-27,Sa,0.0,0.0,0.14285714285714285,0.0
2021-02-28,So,0.0,0.0,0.14285714285714285,0.0
2021-03-01,Mo,0.0,0.0,0.14285714285714285,0.0
2021-03-02,Di,0.0,0.0,0.14285714285714285,0.0
2021-03-03,Mi,0.0,0.0,0.14285714285714285,0.0
2021-03-04,Do,0.0,0.0,0.14285714285714285,0.0
2021-03-05,Fr,1655.5,0.0,0.14285714285714285,0.0
2021-03-06,Sa,3281.2,0.0,0.14285714285714285,0.0
2021-03-07,So,-118.0,0.0,0.14285714285714285,0.0
2021-03-08,Mo,416.7,0.0,0.0,0.0
2021-03-09,Di,1371.0,0.0,0.0,0.0
2021-03-10,Mi,1484.0,0.0,0.0,0.0
2021-03-11,Do,502.1,0.0,0.0,0.0
2021-03-12,Fr,2236.4,0.0,0.0,0.0
2021-03-13,Sa,3418.0,0.0,0.0,0.0
2021-03-14,So,645.8,0.0,0.0,0.0
2021-03-15,Mo,707.4,0.0,0.0,0.0
2021-03-16,Di,786.5,0.0,0.0,0.0
2021-03-17,Mi,644.2,0.0,0.0,0.0
2021-03-18,Do,117.1,0.0,0.0,0.0
2021-03-19,Fr,2053.7,0.0,0.0,0.0
2021-03-20,Sa,3643.7,0.0,0.0,0.0
2021-03-21,So,288.8,0.0,0.0,0.0
2021-03-22,Mo,1266.7,0.0,0.0,0.0
2021-03-23,Di,1362.3,22.7,0.0,0.0
2021-03-24,Mi,508.5,0.0,0.0,0.0
2021-03-25,Do,1632.2,0.0,0.0,0.0
2021-03-26,Fr,2343.8,15.2,0.0,0.0
2021-03-27,Sa,4511.2,61.5,0.0,0.0
2021-03-28,So,1932.6,0.0,0.0,0.1
2021-03-29,Mo,1841.6,27.1,0.0,0.0
2021-03-30,Di,1556.0,26.8,0.0,0.0
2021-03-31,Mi,2210.1,0.0,0.0,0.0
2021-04-01,Do,2514.6,14.0,0.0,0.0
2021-04-02,Fr,3415.0,15.0,0.4857142857142857,1.0
2021-04-03,Sa,4237.8,0.0,0.4857142857142857,0.0
2021-04-04,So,2594.1,0.0,0.4857142857142857,1.0
2021-04-05,Mo,839.5,0.0,0.4857142857142857,1.0
2021-04-06,Di,1141.0,0.0,0.4857142857142857,0.0
2021-04-07,Mi,2290.6,0.0,0.4857142857142857,0.0
2021-04-08,Do,2349.8,0.0,0.4857142857142857,0.0
2021-04-09,Fr,2336.8,0.0,0.7142857142857143,0.0
2021-04-10,Sa,4317.8,184.0,0.7142857142857143,0.0
2021-04-11,So,1135.8,0.0,0.7142857142857143,0.0
2021-04-12,Mo,968.8,0.0,0.7142857142857143,0.0
2021-04-13,Di,1512.6,0.0,0.7142857142857143,0.0
2021-04-14,Mi,2695.8,0.0,0.7142857142857143,0.0
2021-04-15,Do,2551.5,0.0,0.7142857142857143,0.0
2021-04-16,Fr,3818.7,0.0,0.8571428571428571,0.0
2021-04-17,Sa,3990.1,0.0,0.8571428571428571,0.75
2021-04-18,So,425.0,0.0,0.34285714285714286,0.75
2021-04-19,Mo,1810.4,1205.3,0.34285714285714286,0.0
2021-04-20,Di,1106.4,4474.3,0.34285714285714286,0.0
2021-04-21,Mi,1791.8,3697.5,0.34285714285714286,0.0
2021-04-22,Do,2331.8,4333.7,0.34285714285714286,0.0
2021-04-23,Fr,2801.9,10392.7,0.34285714285714286,0.0
2021-04-24,Sa,2982.8,14734.1,0.34285714285714286,0.0
2021-04-25,So,1697.5,15650.6,0.14285714285714285,0.0
2021-04-26,Mo,1859.3,4711.7,0.14285714285714285,0.0
2021-04-27,Di,2104.8,7550.9,0.14285714285714285,0.0
2021-04-28,Mi,1100.4,3493.0,0.14285714285714285,0.0
2021-04-29,Do,1848.4,1240.9,0.14285714285714285,0.0
2021-04-30,Fr,2724.7,728.8,0.2857142857142857,0.0
2021-05-01,Sa,4661.0,440.0,0.2857142857142857,0.0
2021-05-02,So,1756.6,0.0,0.14285714285714285,0.0
2021-05-03,Mo,797.9,5067.6,0.14285714285714285,0.0
2021-05-04,Di,2218.5,831.7,0.14285714285714285,0.0
2021-05-05,Mi,2022.0,103.7,0.14285714285714285,0.0
2021-05-06,Do,2963.4,89.9,0.14285714285714285,0.0
2021-05-07,Fr,3631.3,1731.5,0.14285714285714285,0.0
2021-05-08,Sa,2271.2,14910.6,0.14285714285714285,0.75
2021-05-09,So,890.1,18189.7,0.14285714285714285,0.75
2021-05-10,Mo,1965.3,5091.2,0.14285714285714285,0.0
2021-05-11,Di,1486.5,177.8,0.14285714285714285,0.0
2021-05-12,Mi,1969.9,2688.0,0.14285714285714285,0.0
2021-05-13,Do,3045.8,2748.8,0.14285714285714285,1.0
2021-05-14,Fr,3530.9,5488.6,0.14285714285714285,1.0
2021-05-15,Sa,4532.6,3054.0,0.14285714285714285,0.0
2021-05-16,So,1464.6,743.2,0.0,0.0
2021-05-17,Mo,3068.7,1302.7,0.0,0.0
2021-05-18,Di,1712.2,1823.5,0.0,0.0
2021-05-19,Mi,2121.9,1219.5,0.0,0.0
2021-05-20,Do,1488.9,3913.8,0.0,0.0
2021-05-21,Fr,1834.6,1507.3,0.0,0.0
2021-05-22,Sa,2808.7,7581.2,0.0,0.0
2021-05-23,So,3669.7,13185.8,0.0,1.0
2021-05-24,Mo,1347.5,3239.0,0.0,1.0
2021-05-25,Di,1648.1,2633.0,0.0,0.0
2021-05-26,Mi,1144.0,1948.6,0.0,0.0
2021-05-27,Do,1244.6,2565.0,0.0,0.0
2021-05-28,Fr,4436.1,10249.65,0.0,0.0
2021-05-29,Sa,2056.6,13024.2,0.0,0.0
2021-05-30,So,664.2,15348.4,0.0,0.0
2021-05-31,Mo,1550.2,10350.05,0.0,0.0
2021-06-01,Di,3672.2,11755.5,0.0,0.0
2021-06-02,Mi,2861.9,4589.4,0.0,0.0
2021-06-03,Do,1116.6,14412.0,0.0,0.5
2021-06-04,Fr,3058.4,12899.2,0.0,0.0
2021-06-05,Sa,5434.3,938.2,0.0,0.0
2021-06-06,So,5750.5,7329.8,0.0,0.0
2021-06-07,Mo,3624.5,450.3,0.0,0.0
2021-06-08,Di,3961.7,3141.9,0.0,0.0
2021-06-09,Mi,251.0,7061.4,0.0,0.0
2021-06-10,Do,1717.4,9249.0,0.0,0.0
2021-06-11,Fr,2270.0,12516.5,0.0,0.0
2021-06-12,Sa,3907.2,15967.5,0.0,0.0
2021-06-13,So,3742.6,17126.5,0.0,0.0
2021-06-14,Mo,413.6,10622.3,0.0,0.0
2021-06-15,Di,1720.7,11367.98,0.0,0.0
2021-06-16,Mi,1661.2,10939.22,0.0,0.0
2021-06-17,Do,1488.8,10986.5,0.0,0.0
2021-06-18,Fr,592.4,11927.8,0.0,0.0
2021-06-19,Sa,1178.7,14715.4,0.0,0.0
2021-06-20,So,2401.3,12551.1,0.0,0.0
2021-06-21,Mo,3344.0,4263.2,0.0,0.0
2021-06-22,Di,2396.5,8413.1,0.0,0.0
2021-06-23,Mi,1777.4,6375.3,0.0,0.0
2021-06-24,Do,5996.2,3837.4,0.0,0.0
2021-06-25,Fr,2743.6,7334.3,0.0,0.0
2021-06-26,Sa,6090.4,15988.1,0.0,0.0
2021-06-27,So,3392.6,16205.3,0.0,0.0
2021-06-28,Mo,2842.6,4475.7,0.0,0.0
2021-06-29,Di,4713.6,2191.1,0.0,0.0
2021-06-30,Mi,4607.8,1338.0,0.0,0.0
2021-07-01,Do,3300.5,5755.1,0.0,0.0
2021-07-02,Fr,739.5,12442.4,0.028571428571428574,0.0
2021-07-03,Sa,4538.9,8813.8,0.31428571428571433,0.0
2021-07-04,So,5243.6,6382.8,0.31428571428571433,0.0
2021-07-05,Mo,904.0,11343.7,0.31428571428571433,0.0
2021-07-06,Di,3294.2,3795.7,0.31428571428571433,0.0
2021-07-07,Mi,6598.4,2417.9,0.31428571428571433,0.0
2021-07-08,Do,6009.7,645.0,0.31428571428571433,0.0
2021-07-09,Fr,3056.5,10913.0,1.0,0.0
2021-07-10,Sa,3422.2,16379.1,1.0,0.0
2021-07-11,So,3331.0,16172.4,1.0,0.0
2021-07-12,Mo,1248.2,11664.4,1.0,0.0
2021-07-13,Di,6802.5,0.0,1.0,0.0
2021-07-14,Mi,4646.9,1944.3,1.0,0.0
2021-07-15,Do,6994.3,0.0,1.0,0.0
2021-07-16,Fr,7103.9,2889.2,1.0,0.0
2021-07-17,Sa,6967.6,3093.7,1.0,0.0
2021-07-18,So,1746.6,14939.9,1.0,0.0
2021-07-19,Mo,1645.0,10568.1,1.0,0.0
2021-07-20,Di,1474.3,13204.1,1.0,0.0
2021-07-21,Mi,3288.0,11870.0,1.0,0.0
2021-07-22,Do,3028.1,14627.3,1.0,0.0
2021-07-23,Fr,1860.2,15074.1,1.0,0.0
2021-07-24,Sa,4081.8,6395.6,1.0,0.0
2021-07-25,So,5879.2,6587.7,1.0,0.0
2021-07-26,Mo,3135.4,5234.6,1.0,0.0
2021-07-27,Di,2822.3,6260.5,1.0,0.0
2021-07-28,Mi,2926.2,7377.9,1.0,0.0
2021-07-29,Do,4027.3,13806.3,1.0,0.0
2021-07-30,Fr,3361.4,6776.7,1.0,0.0
2021-07-31,Sa,3420.6,6939.7,1.0,0.0
2021-08-01,So,7087.3,414.6,1.0,1.0
2021-08-02,Mo,4304.8,8598.9,1.0,0.0
2021-08-03,Di,3814.9,3598.0,1.0,0.0
2021-08-04,Mi,5386.5,86.1,1.0,0.0
2021-08-05,Do,3310.3,6919.1,1.0,0.0
2021-08-06,Fr,5267.7,9508.7,1.0,0.0
2021-08-07,Sa,7389.3,1982.6,1.0,0.0
2021-08-08,So,7760.2,6651.3,1.0,0.0
2021-08-09,Mo,1363.1,10715.9,0.7999999999999999,0.0
2021-08-10,Di,2740.9,12061.7,0.7999999999999999,0.0
2021-08-11,Mi,3348.1,12817.6,0.7999999999999999,0.0
2021-08-12,Do,3401.9,14539.2,0.7999999999999999,0.0
2021-08-13,Fr,1720.6,13774.0,0.7999999999999999,0.0
2021-08-14,Sa,3729.1,14694.8,0.7999999999999999,0.0
2021-08-15,So,1788.6,16585.4,0.6571428571428571,0.0
2021-08-16,Mo,4974.7,1949.7,0.5428571428571428,0.0
2021-08-17,Di,2794.3,8455.7,0.5428571428571428,0.0
2021-08-18,Mi,1140.2,10176.3,0.5428571428571428,0.0
2021-08-19,Do,2233.0,12592.4,0.5428571428571428,0.0
2021-08-20,Fr,1791.45,14570.7,0.5428571428571428,0.0
2021-08-21,Sa,4066.6,15246.4,0.5428571428571428,0.0
2021-08-22,So,3193.4,8953.4,0.05714285714285715,0.0
2021-08-23,Mo,1972.4,9447.3,0.05714285714285715,0.0
2021-08-24,Di,4790.7,2885.8,0.05714285714285715,0.0
2021-08-25,Mi,3562.7,2359.3,0.05714285714285715,0.0
2021-08-26,Do,3841.2,6764.3,0.05714285714285715,0.0
2021-08-27,Fr,4125.1,8452.9,0.05714285714285715,0.0
2021-08-28,Sa,6753.8,2892.7,0.05714285714285715,0.5
2021-08-29,So,8685.9,1248.7,0.0,0.0
2021-08-30,Mo,5089.4,1277.7,0.0,0.0
2021-08-31,Di,3758.9,4548.5,0.0,0.0
2021-09-01,Mi,2007.8,9213.6,0.0,0.0
2021-09-02,Do,1733.5,12101.5,0.0,0.0
2021-09-03,Fr,1919.6,12655.9,0.0,0.0
2021-09-04,Sa,2457.2,16269.3,0.0,0.0
2021-09-05,So,3582.4,16284.1,0.0,0.0
2021-09-06,Mo,739.9,10269.1,0.0,0.0
2021-09-07,Di,1186.7,11394.1,0.0,0.0
2021-09-08,Mi,3112.1,13848.7,0.0,0.0
2021-09-09,Do,3395.2,5916.2,0.0,0.0
2021-09-10,Fr,5604.3,2966.8,0.0,0.0
2021-09-11,Sa,6564.7,13752.1,0.0,0.0
2021-09-12,So,2813.3,15598.4,0.0,0.0
2021-09-13,Mo,279.1,9810.9,0.0,0.0
2021-09-14,Di,803.0,10071.9,0.0,0.0
2021-09-15,Mi,2800.9,749.0,0.0,0.0
2021-09-16,Do,4039.5,1201.8,0.0,0.0
2021-09-17,Fr,4976.6,7857.1,0.0,0.0
2021-09-18,Sa,3462.1,9730.1,0.0,0.0
2021-09-19,So,6748.1,0.0,0.0,0.0
2021-09-20,Mo,3650.6,826.0,0.0,0.0
2021-09-21,Di,4407.5,2483.7,0.0,0.0
2021-09-22,Mi,3701.6,862.8,0.0,0.0
2021-09-23,Do,3026.7,5266.3,0.0,0.0
2021-09-24,Fr,3458.6,9808.7,0.05714285714285715,0.0
2021-09-25,Sa,5335.8,12859.9,0.05714285714285715,0.0
2021-09-26,So,6437.3,2913.5,0.05714285714285715,0.0
2021-09-27,Mo,2475.4,5362.6,0.05714285714285715,0.0
2021-09-28,Di,4629.9,1289.9,0.05714285714285715,0.0
2021-09-29,Mi,3979.5,1674.7,0.05714285714285715,0.0
2021-09-30,Do,3699.5,3428.6,0.05714285714285715,0.0
2021-10-01,Fr,4611.1,6119.2,0.7428571428571429,0.0
2021-10-02,Sa,3675.2,6888.3,0.7428571428571429,0.0
2021-10-03,So,4560.8,6273.9,0.7428571428571429,0.0
2021-10-04,Mo,3698.2,65.5,0.7428571428571429,0.0
2021-10-05,Di,5021.7,223.5,0.7428571428571429,0.0
2021-10-06,Mi,3643.3,81.6,0.7428571428571429,0.0
2021-10-07,Do,3901.1,312.0,0.7428571428571429,0.0
2021-10-08,Fr,6360.0,143.4,1.0,0.0
2021-10-09,Sa,7273.1,227.1,1.0,0.0
2021-10-10,So,7004.8,2056.8,1.0,0.0
2021-10-11,Mo,4190.4,1580.1,1.0,0.0
2021-10-12,Di,6121.0,21.7,1.0,0.0
2021-10-13,Mi,5358.2,135.8,1.0,0.0
2021-10-14,Do,4945.6,1755.5,1.0,0.0
2021-10-15,Fr,5397.0,2631.2,1.0,0.0
2021-10-16,Sa,6945.2,2699.9,1.0,0.0
2021-10-17,So,6803.9,4824.7,0.2571428571428572,0.0
2021-10-18,Mo,3967.1,3634.3,0.2571428571428572,0.0
2021-10-19,Di,6487.1,901.4,0.2571428571428572,0.0
2021-10-20,Mi,4035.3,3257.8,0.2571428571428572,0.0
2021-10-21,Do,4101.0,202.6,0.2571428571428572,0.0
2021-10-22,Fr,5129.8,165.3,0.2571428571428572,0.0
2021-10-23,Sa,5361.8,2671.9,0.2571428571428572,0.0
2021-10-24,So,6961.0,3254.2,0.028571428571428574,0.0
2021-10-25,Mo,4646.5,1720.7,0.028571428571428574,0.0
2021-10-26,Di,4770.4,154.4,0.028571428571428574,0.0
2021-10-27,Mi,5750.4,263.6,0.028571428571428574,0.0
2021-10-28,Do,4162.4,424.5,0.028571428571428574,0.0
2021-10-29,Fr,5143.6,955.3,0.028571428571428574,0.0
2021-10-30,Sa,6923.9,10.6,0.028571428571428574,0.0
2021-10-31,So,8936.0,3823.2,0.0,0.0
2021-11-01,Mo,4462.7,20.2,0.0,0.0
2021-11-02,Di,3533.8,79.7,0.0,0.0
2021-11-03,Mi,3874.0,0.0,0.0,0.0
2021-11-04,Do,2688.9,0.0,0.0,0.0
2021-11-05,Fr,4390.4,43.5,0.0,0.0
2021-11-06,Sa,7931.6,92.5,0.0,0.0
2021-11-07,So,6907.4,3084.3,0.0,0.0
2021-11-08,Mo,2248.9,0.0,0.0,0.0
2021-11-09,Di,3694.0,0.0,0.0,0.0
2021-11-10,Mi,3759.0,9.2,0.0,0.0
2021-11-11,Do,4236.1,402.5,0.0,0.0
2021-11-12,Fr,5175.2,0.0,0.0,0.0
2021-11-13,Sa,5973.8,0.0,0.0,0.0
2021-11-14,So,6051.2,0.0,0.0,0.0
2021-11-15,Mo,1665.9,0.0,0.0,0.0
2021-11-16,Di,2680.5,0.0,0.0,0.0
2021-11-17,Mi,4887.9,0.0,0.0,0.0
2021-11-18,Do,4199.8,0.0,0.0,0.0
2021-11-19,Fr,5449.5,0.0,0.0,0.0
2021-11-20,Sa,6244.7,0.0,0.0,0.0
2021-11-21,So,7352.7,0.0,0.0,0.0
2021-11-22,Mo,2416.3,0.0,0.0,0.0
2021-11-23,Di,6043.1,0.0,0.0,0.0
2021-11-24,Mi,5963.0,0.0,0.0,0.0
2021-11-25,Do,2965.5,0.0,0.0,0.0
2021-11-26,Fr,6465.0,0.0,0.0,0.0
2021-11-27,Sa,6971.4,0.0,0.0,0.0
2021-11-28,So,4825.0,0.0,0.0,0.0
2021-11-29,Mo,2180.3,0.0,0.0,0.0
2021-11-30,Di,3879.1,0.0,0.0,0.0
2021-12-01,Mi,5453.8,0.0,0.0,0.0
2021-12-02,Do,4078.7,0.0,0.0,0.0
2021-12-03,Fr,4835.6,0.0,0.0,0.0
2021-12-04,Sa,5424.2,0.0,0.0,0.0
2021-12-05,So,6016.5,0.0,0.0,0.0
2021-12-06,Mo,2375.8,33.0,0.0,0.0
2021-12-07,Di,5900.8,44.1,0.0,0.0
2021-12-08,Mi,2582.2,0.0,0.0,0.0
2021-12-09,Do,2898.9,33.0,0.0,0.0
2021-12-10,Fr,5521.4,9.2,0.0,0.0
2021-12-11,Sa,5760.9,0.0,0.0,0.0
2021-12-12,So,2828.1,0.0,0.0,0.0
2021-12-13,Mo,3528.1,88.1,0.0,0.0
2021-12-14,Di,2652.6,33.0,0.0,0.0
2021-12-15,Mi,6168.2,0.0,0.0,0.0
2021-12-16,Do,3419.4,0.0,0.0,0.0
2021-12-17,Fr,5575.6,0.0,0.0,0.0
2021-12-18,Sa,5262.1,0.0,0.0,0.0
2021-12-19,So,5757.6,0.0,0.0,0.0
2021-12-20,Mo,3447.4,0.0,0.0,0.0
2021-12-21,Di,3173.3,0.0,0.0,0.0
2021-12-22,Mi,3691.0,0.0,0.14285714285714285,0.0
2021-12-23,Do,4187.0,21.0,0.14285714285714285,0.0
2021-12-24,Fr,4.6,0.0,1.0,1.0
2021-12-25,Sa,7349.15,0.0,1.0,1.0
2021-12-26,So,3453.4,0.0,1.0,1.0
2021-12-27,Mo,2173.4,0.0,1.0,0.0
2021-12-28,Di,5036.8,0.0,1.0,0.0
2021-12-29,Mi,3676.0,0.0,1.0,0.0
2021-12-30,Do,5566.3,123.5,1.0,0.0
2021-12-31,Fr,12956.2,1367.9,1.0,1.0
2022-01-01,Sa,5675.8,1793.6,1.0,1.0
2022-01-02,So,4336.6,34.6,1.0,0.0
2022-01-03,Mo,1757.7,0.0,0.7142857142857143,0.0
2022-01-04,Di,1929.3,0.0,0.7142857142857143,0.0
2022-01-05,Mi,1901.1,0.0,0.7142857142857143,0.0
2022-01-06,Do,2142.1,0.0,0.5714285714285714,0.0
2022-01-07,Fr,3547.2,0.0,0.2857142857142857,0.0
2022-01-08,Sa,4447.5,0.0,0.2857142857142857,0.0
2022-01-09,So,5743.1,0.0,0.2857142857142857,0.0
2022-01-10,Mo,2036.6,33.0,0.0,0.0
2022-01-11,Di,3490.4,0.0,0.0,0.0
2022-01-12,Mi,2537.6,97.1,0.0,0.0
2022-01-13,Do,2515.8,0.0,0.0,0.0
2022-01-14,Fr,4667.5,0.0,0.0,0.0
2022-01-15,Sa,6598.5,0.0,0.0,0.0
2022-01-16,So,6427.8,32.6,0.0,0.0
2022-01-17,Mo,2116.6,126.3,0.0,0.0
2022-01-18,Di,2343.6,0.0,0.0,0.0
2022-01-19,Mi,2087.2,28.4,0.0,0.0
2022-01-20,Do,926.6,28.4,0.0,0.0
2022-01-21,Fr,3886.3,38.1,0.0,0.0
2022-01-22,Sa,5765.1,167.2,0.0,0.0
2022-01-23,So,4212.0,50.2,0.0,0.0
2022-01-24,Mo,3382.6,33.0,0.0,0.0
2022-01-25,Di,707.0,99.9,0.0,0.0
2022-01-26,Mi,1460.6,16.5,0.0,0.0
2022-01-27,Do,4097.7,84.0,0.0,0.0
2022-01-28,Fr,3983.3,130.6,0.0,0.0
2022-01-29,Sa,3804.5,679.3,0.0,0.0
2022-01-30,So,4893.6,226.9,0.0,0.0
2022-01-31,Mo,0.0,0.0,0.0,0.0
2022-02-01,Di,0.0,0.0,0.0,0.0
2022-02-02,Mi,0.0,0.0,0.0,0.0
2022-02-03,Do,0.0,0.0,0.0,0.0
2022-02-04,Fr,0.0,0.0,0.0,0.0
2022-02-05,Sa,0.0,0.0,0.14285714285714285,0.0
2022-02-06,So,0.0,0.0,0.14285714285714285,0.0
2022-02-07,Mo,0.0,0.0,0.14285714285714285,0.0
2022-02-08,Di,0.0,0.0,0.14285714285714285,0.0
2022-02-09,Mi,0.0,0.0,0.14285714285714285,0.0
2022-02-10,Do,0.0,0.0,0.14285714285714285,0.0
2022-02-11,Fr,0.0,0.0,0.14285714285714285,0.0
2022-02-12,Sa,0.0,0.0,0.14285714285714285,0.0
2022-02-13,So,0.0,0.0,0.14285714285714285,0.0
2022-02-14,Mo,0.0,0.0,0.14285714285714285,1.0
2022-02-15,Di,0.0,0.0,0.14285714285714285,0.0
2022-02-16,Mi,0.0,0.0,0.14285714285714285,0.0
2022-02-17,Do,0.0,0.0,0.14285714285714285,0.0
2022-02-18,Fr,0.0,0.0,0.14285714285714285,0.0
2022-02-19,Sa,0.0,0.0,0.5428571428571428,0.0
2022-02-20,So,0.0,0.0,0.5428571428571428,0.0
2022-02-21,Mo,0.0,0.0,0.39999999999999997,0.0
2022-02-22,Di,0.0,0.0,0.39999999999999997,0.0
2022-02-23,Mi,0.0,0.0,0.39999999999999997,0.0
2022-02-24,Do,0.0,0.0,0.42857142857142855,0.0
2022-02-25,Fr,0.0,0.0,0.42857142857142855,0.0
2022-02-26,Sa,0.0,0.0,0.5714285714285714,0.0
2022-02-27,So,0.0,0.0,0.5714285714285714,0.0
2022-02-28,So,0.0,0.0,0.5714285714285714,0.0
2022-03-01,Di,0.0,0.0,0.5714285714285714,0.0
2022-03-02,Mi,0.0,0.0,0.5714285714285714,0.0
2022-03-03,Do,0.0,0.0,0.5714285714285714,0.0
2022-03-04,Fr,0.0,0.0,0.5714285714285714,0.0
2022-03-05,Sa,0.0,0.0,0.5714285714285714,0.0
2022-03-06,So,0.0,0.0,0.5714285714285714,0.0
2022-03-07,Mo,0.0,0.0,0.0,0.0
2022-03-08,Di,0.0,0.0,0.0,0.0
2022-03-09,Mi,0.0,0.0,0.0,0.0
2022-03-10,Do,0.0,0.0,0.0,0.0
2022-03-11,Fr,4864.3,0.0,0.0,0.0
2022-03-12,Sa,6615.4,688.1,0.0,0.0
2022-03-13,So,7683.8,5167.7,0.0,0.0
2022-03-14,Mo,3890.2,417.6,0.0,0.0
2022-03-15,Di,3512.1,0.0,0.0,0.0
2022-03-16,Mi,3855.3,635.0,0.0,0.0
2022-03-17,Do,5326.5,97.5,0.0,0.0
2022-03-18,Fr,4905.7,0.0,0.0,0.0
2022-03-19,Sa,5407.5,361.0,0.0,0.0
2022-03-20,So,5775.1,5248.7,0.0,0.0
2022-03-21,Mo,2626.3,748.8,0.0,0.0
2022-03-22,Di,4726.2,2011.0,0.0,0.0
2022-03-23,Mi,4498.9,2995.2,0.0,0.0
2022-03-24,Do,3989.4,1615.4,0.0,0.0
2022-03-25,Fr,5606.4,3633.9,0.0,0.0
2022-03-26,Sa,7382.0,6179.5,0.0,0.0
2022-03-27,So,6886.7,10386.6,0.0,0.0
2022-03-28,Mo,2960.6,3826.4,0.0,0.0
2022-03-29,Di,3240.5,1457.7,0.0,0.0
2022-03-30,Mi,3146.3,20.8,0.0,0.0
2022-03-31,Do,4391.2,0.0,0.0,0.0
2022-04-01,Fr,5721.2,0.0,0.0,0.0
2022-04-02,Sa,8844.8,0.0,0.0,0.0
2022-04-03,So,8688.4,0.0,0.0,0.0
2022-04-04,Mo,3380.6,0.0,0.0,0.0
2022-04-05,Di,4103.8,0.0,0.0,0.0
2022-04-06,Mi,4878.9,9.8,0.0,0.0
2022-04-07,Do,2857.7,0.0,0.0,0.0
2022-04-08,Fr,5736.1,0.0,0.0,0.0
2022-04-09,Sa,6441.3,47.2,0.2857142857142857,0.0
2022-04-10,So,7217.4,1849.0,0.2857142857142857,0.1
2022-04-11,Mo,3798.9,737.8,0.2857142857142857,0.0
2022-04-12,Di,4242.2,1796.2,0.2857142857142857,0.0
2022-04-13,Mi,3282.5,4568.5,0.2857142857142857,0.0
2022-04-14,Do,4782.5,3972.6,0.2857142857142857,0.0
2022-04-15,Fr,6682.4,8108.3,0.8571428571428571,1.0
2022-04-16,Sa,7779.9,1195.1,0.8571428571428571,0.0
2022-04-17,So,8826.4,7067.9,0.8571428571428571,1.0
2022-04-18,Mo,6729.3,11959.9,0.8571428571428571,1.0
2022-04-19,Di,3541.0,3420.3,0.8571428571428571,0.0
